,items,support,count,,,,
6588,"{rating=A,SSL2Enabled=0,supportsRc4=false,forwardSecrecy=2,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.137938513,10176,,
6612,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,forwardSecrecy=2,heartbleed=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.137938513,10176,
6613,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,forwardSecrecy=2,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.137938513,10176,
6619,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,forwardSecrecy=2,heartbleed=false,hstsPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.137938513,10176,,
6620,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,forwardSecrecy=2,hstsPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.137938513,10176,,
6643,"{rating=A,SSL2Enabled=0,supportsRc4=false,forwardSecrecy=2,heartbleed=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.137938513,10176,
6644,"{rating=A,SSL2Enabled=0,supportsRc4=false,forwardSecrecy=2,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.137938513,10176,
6650,"{rating=A,SSL2Enabled=0,supportsRc4=false,forwardSecrecy=2,heartbleed=false,hstsPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.137938513,10176,,
6651,"{rating=A,SSL2Enabled=0,supportsRc4=false,forwardSecrecy=2,hstsPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.137938513,10176,,
6818,"{rating=A,SSL3Enabled=0,forwardSecrecy=2,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,
6822,"{rating=A,SSL3Enabled=0,forwardSecrecy=2,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,
6825,"{rating=A,SSL3Enabled=0,forwardSecrecy=2,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137884292,10172,,
6829,"{rating=A,SSL3Enabled=0,forwardSecrecy=2,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137884292,10172,,
6849,"{rating=A,forwardSecrecy=2,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,
6853,"{rating=A,forwardSecrecy=2,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,
6856,"{rating=A,forwardSecrecy=2,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137884292,10172,,
6860,"{rating=A,forwardSecrecy=2,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137884292,10172,,
6881,"{rating=A,SSL3Enabled=0,forwardSecrecy=2,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,
6885,"{rating=A,SSL3Enabled=0,forwardSecrecy=2,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,
6888,"{rating=A,SSL3Enabled=0,forwardSecrecy=2,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137884292,10172,,
6892,"{rating=A,SSL3Enabled=0,forwardSecrecy=2,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137884292,10172,,
6912,"{rating=A,forwardSecrecy=2,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,
6916,"{rating=A,forwardSecrecy=2,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,
6919,"{rating=A,forwardSecrecy=2,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137884292,10172,,
6923,"{rating=A,forwardSecrecy=2,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137884292,10172,,
9636,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9637,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9638,"{rating=A,SSL3Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9643,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9644,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,poodle=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9645,"{rating=A,SSL3Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9647,"{rating=A,SSL3Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9667,"{rating=A,SSL2Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9668,"{rating=A,SSL2Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9669,"{rating=A,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9674,"{rating=A,SSL2Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9675,"{rating=A,SSL2Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,poodle=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9676,"{rating=A,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9678,"{rating=A,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9680,"{rating=A,SSL3Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,poodle=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9699,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,heartbleed=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9700,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9701,"{rating=A,SSL3Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,heartbleed=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9706,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,heartbleed=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9707,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9708,"{rating=A,SSL3Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,heartbleed=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9710,"{rating=A,SSL3Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9730,"{rating=A,SSL2Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,heartbleed=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9731,"{rating=A,SSL2Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9732,"{rating=A,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,heartbleed=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9737,"{rating=A,SSL2Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,heartbleed=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9738,"{rating=A,SSL2Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9739,"{rating=A,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,heartbleed=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9741,"{rating=A,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9743,"{rating=A,SSL3Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9744,"{rating=A,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,poodle=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9872,"{rating=A,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9891,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=4,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9892,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=4,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9893,"{rating=A,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=4,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9898,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=4,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9899,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=4,poodle=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9900,"{rating=A,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=4,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9902,"{rating=A,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=4,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9922,"{rating=A,SSL2Enabled=0,ocspstapling=false,forwardSecrecy=4,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9923,"{rating=A,SSL2Enabled=0,ocspstapling=false,forwardSecrecy=4,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9924,"{rating=A,ocspstapling=false,forwardSecrecy=4,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9929,"{rating=A,SSL2Enabled=0,ocspstapling=false,forwardSecrecy=4,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9930,"{rating=A,SSL2Enabled=0,ocspstapling=false,forwardSecrecy=4,poodle=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9931,"{rating=A,ocspstapling=false,forwardSecrecy=4,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9933,"{rating=A,ocspstapling=false,forwardSecrecy=4,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9935,"{rating=A,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=4,poodle=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9954,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=4,heartbleed=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9955,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=4,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9956,"{rating=A,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=4,heartbleed=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9961,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=4,heartbleed=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9962,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=4,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9963,"{rating=A,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=4,heartbleed=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9965,"{rating=A,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=4,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9985,"{rating=A,SSL2Enabled=0,ocspstapling=false,forwardSecrecy=4,heartbleed=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9986,"{rating=A,SSL2Enabled=0,ocspstapling=false,forwardSecrecy=4,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9987,"{rating=A,ocspstapling=false,forwardSecrecy=4,heartbleed=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9992,"{rating=A,SSL2Enabled=0,ocspstapling=false,forwardSecrecy=4,heartbleed=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9993,"{rating=A,SSL2Enabled=0,ocspstapling=false,forwardSecrecy=4,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9994,"{rating=A,ocspstapling=false,forwardSecrecy=4,heartbleed=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9996,"{rating=A,ocspstapling=false,forwardSecrecy=4,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137884292,10172,,
9998,"{rating=A,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=4,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
9999,"{rating=A,ocspstapling=false,forwardSecrecy=4,poodle=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
10127,"{rating=A,ocspstapling=false,forwardSecrecy=4,hstsPolicy.status=\absent\""","keySize=2048}""",0.137884292,10172,,,
6563,"{rating=A,SSL3Enabled=0,supportsRc4=false,forwardSecrecy=2,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137870737,10171,
6567,"{rating=A,SSL3Enabled=0,supportsRc4=false,forwardSecrecy=2,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137870737,10171,
6570,"{rating=A,SSL3Enabled=0,supportsRc4=false,forwardSecrecy=2,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137870737,10171,,
6574,"{rating=A,SSL3Enabled=0,supportsRc4=false,forwardSecrecy=2,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137870737,10171,,
6594,"{rating=A,supportsRc4=false,forwardSecrecy=2,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137870737,10171,
6598,"{rating=A,supportsRc4=false,forwardSecrecy=2,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137870737,10171,
6601,"{rating=A,supportsRc4=false,forwardSecrecy=2,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137870737,10171,,
6605,"{rating=A,supportsRc4=false,forwardSecrecy=2,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137870737,10171,,
6626,"{rating=A,SSL3Enabled=0,supportsRc4=false,forwardSecrecy=2,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137870737,10171,
6630,"{rating=A,SSL3Enabled=0,supportsRc4=false,forwardSecrecy=2,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137870737,10171,
6633,"{rating=A,SSL3Enabled=0,supportsRc4=false,forwardSecrecy=2,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137870737,10171,,
6637,"{rating=A,SSL3Enabled=0,supportsRc4=false,forwardSecrecy=2,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137870737,10171,,
6657,"{rating=A,supportsRc4=false,forwardSecrecy=2,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137870737,10171,
6661,"{rating=A,supportsRc4=false,forwardSecrecy=2,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137870737,10171,
6664,"{rating=A,supportsRc4=false,forwardSecrecy=2,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137870737,10171,,
6668,"{rating=A,supportsRc4=false,forwardSecrecy=2,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137870737,10171,,
6816,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,forwardSecrecy=2,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137870737,10171,
6817,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,forwardSecrecy=2,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137870737,10171,
6823,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,forwardSecrecy=2,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137870737,10171,,
6824,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,forwardSecrecy=2,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137870737,10171,,
6847,"{rating=A,SSL2Enabled=0,forwardSecrecy=2,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137870737,10171,
6848,"{rating=A,SSL2Enabled=0,forwardSecrecy=2,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137870737,10171,
6854,"{rating=A,SSL2Enabled=0,forwardSecrecy=2,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137870737,10171,,
6855,"{rating=A,SSL2Enabled=0,forwardSecrecy=2,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137870737,10171,,
6879,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,forwardSecrecy=2,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137870737,10171,
6880,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,forwardSecrecy=2,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137870737,10171,
6886,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,forwardSecrecy=2,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137870737,10171,,
6887,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,forwardSecrecy=2,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137870737,10171,,
6910,"{rating=A,SSL2Enabled=0,forwardSecrecy=2,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137870737,10171,
6911,"{rating=A,SSL2Enabled=0,forwardSecrecy=2,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137870737,10171,
6917,"{rating=A,SSL2Enabled=0,forwardSecrecy=2,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137870737,10171,,
6918,"{rating=A,SSL2Enabled=0,forwardSecrecy=2,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137870737,10171,,
6561,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,forwardSecrecy=2,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137857182,10170,
6562,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,forwardSecrecy=2,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137857182,10170,
6568,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,forwardSecrecy=2,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137857182,10170,,
6569,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,forwardSecrecy=2,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.137857182,10170,,
6592,"{rating=A,SSL2Enabled=0,supportsRc4=false,forwardSecrecy=2,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.137857182,10170,
